position_0based	position_1based	n_pairs	mean_p_tmrca_lt_threshold	mean_tmrca_generations	n_recent_4500	frac_recent_4500	mean_p_lt_4500
0	1	2000	3.922109741e-05	20425.21088	0	0	3.922109741e-05
10000	10001	2000	4.943724786e-05	23339.19394	0	0	4.943724786e-05
20000	20001	2000	4.597122364e-05	20056.51763	0	0	4.597122364e-05
30000	30001	2000	8.623793144e-05	20488.6088	0	0	8.623793144e-05
40000	40001	2000	8.571850152e-05	19737.65554	0	0	8.571850152e-05
50000	50001	2000	4.94381727e-05	19957.89692	0	0	4.94381727e-05
60000	60001	2000	3.729734492e-05	23037.77114	0	0	3.729734492e-05
70000	70001	2000	1.809702952e-05	25790.2071	0	0	1.809702952e-05
80000	80001	2000	1.884793174e-05	22730.86327	0	0	1.884793174e-05
90000	90001	2000	3.029626707e-05	23953.88262	0	0	3.029626707e-05
100000	100001	2000	8.819183407e-05	19257.28287	0	0	8.819183407e-05
110000	110001	2000	5.115480557e-05	18826.6289	0	0	5.115480557e-05
120000	120001	2000	4.522961399e-05	21589.57157	0	0	4.522961399e-05
130000	130001	2000	1.577814424e-05	24465.66692	0	0	1.577814424e-05
140000	140001	2000	2.153624463e-05	25467.49187	0	0	2.153624463e-05
150000	150001	2000	5.628158115e-05	21165.0064	0	0	5.628158115e-05
160000	160001	2000	4.354244692e-05	21401.03786	0	0	4.354244692e-05
170000	170001	2000	2.478001502e-05	27626.10364	0	0	2.478001502e-05
180000	180001	2000	2.038154105e-05	26098.23825	0	0	2.038154105e-05
190000	190001	2000	4.99228957e-05	22622.20194	0	0	4.99228957e-05
200000	200001	2000	7.172577995e-05	22307.74294	0	0	7.172577995e-05
210000	210001	2000	6.235190059e-05	19395.37627	0	0	6.235190059e-05
220000	220001	2000	5.895130241e-05	22687.08788	0	0	5.895130241e-05
230000	230001	2000	6.531506851e-05	22021.80573	0	0	6.531506851e-05
240000	240001	2000	5.747050789e-05	22509.29205	0	0	5.747050789e-05
250000	250001	2000	6.968976308e-05	21177.56145	0	0	6.968976308e-05
260000	260001	2000	0.0001358259963	17664.47645	0	0	0.0001358259963
270000	270001	2000	0.0002301934707	17395.32507	0	0	0.0002301934707
280000	280001	2000	0.0002231015361	17476.38502	0	0	0.0002231015361
290000	290001	2000	8.367502884e-05	19161.73284	0	0	8.367502884e-05
300000	300001	2000	6.224170983e-05	22008.84164	0	0	6.224170983e-05
310000	310001	2000	0.0001003112632	18969.96384	0	0	0.0001003112632
320000	320001	2000	3.649379765e-05	21101.40173	0	0	3.649379765e-05
330000	330001	2000	3.531504821e-05	23195.44087	0	0	3.531504821e-05
340000	340001	2000	4.49137707e-05	19848.10666	0	0	4.49137707e-05
350000	350001	2000	7.687709722e-05	19684.45005	0	0	7.687709722e-05
360000	360001	2000	4.267785442e-05	24548.52465	0	0	4.267785442e-05
370000	370001	2000	3.835956764e-05	28363.94879	0	0	3.835956764e-05
380000	380001	2000	1.651813467e-05	21877.04616	0	0	1.651813467e-05
390000	390001	2000	7.501104214e-05	21868.54752	0	0	7.501104214e-05
400000	400001	2000	0.0001348587035	18408.17355	0	0	0.0001348587035
410000	410001	2000	0.0002187560555	17002.87986	0	0	0.0002187560555
420000	420001	2000	0.0001133239855	18896.80734	0	0	0.0001133239855
430000	430001	2000	3.565870374e-05	24722.14823	0	0	3.565870374e-05
440000	440001	2000	3.046706948e-05	21531.88815	0	0	3.046706948e-05
450000	450001	2000	4.540886873e-05	21189.69534	0	0	4.540886873e-05
460000	460001	2000	4.911378599e-05	21849.79943	0	0	4.911378599e-05
470000	470001	2000	3.157129319e-05	20954.35188	0	0	3.157129319e-05
480000	480001	2000	5.778393775e-05	21946.97644	0	0	5.778393775e-05
490000	490001	2000	5.052022787e-05	22502.36532	0	0	5.052022787e-05
500000	500001	2000	5.719579375e-05	20574.86766	0	0	5.719579375e-05
510000	510001	2000	6.671269833e-05	22415.23981	0	0	6.671269833e-05
520000	520001	2000	6.339481254e-05	19956.30754	0	0	6.339481254e-05
530000	530001	2000	5.052665743e-05	20586.0365	0	0	5.052665743e-05
540000	540001	2000	5.17636298e-05	21233.81273	0	0	5.17636298e-05
550000	550001	2000	6.736529087e-05	22762.14371	0	0	6.736529087e-05
560000	560001	2000	5.671932569e-05	21712.95601	0	0	5.671932569e-05
570000	570001	2000	5.63302344e-05	20299.33168	0	0	5.63302344e-05
580000	580001	2000	9.352052286e-05	18653.94152	0	0	9.352052286e-05
590000	590001	2000	0.0002030127167	17049.05204	0	0	0.0002030127167
600000	600001	2000	0.0001684909771	17189.5686	0	0	0.0001684909771
610000	610001	2000	3.378822374e-05	20720.2652	0	0	3.378822374e-05
620000	620001	2000	4.846173283e-05	21586.4925	0	0	4.846173283e-05
630000	630001	2000	9.75480894e-05	18212.68411	0	0	9.75480894e-05
640000	640001	2000	3.235978184e-05	20888.03602	0	0	3.235978184e-05
650000	650001	2000	6.031565296e-05	22247.63961	0	0	6.031565296e-05
660000	660001	2000	7.981421021e-05	18621.4766	0	0	7.981421021e-05
670000	670001	2000	3.617581113e-05	22992.94332	0	0	3.617581113e-05
680000	680001	2000	4.911312988e-05	20398.74073	0	0	4.911312988e-05
690000	690001	2000	5.034067795e-05	20864.04152	0	0	5.034067795e-05
700000	700001	2000	6.816587273e-05	21447.75491	0	0	6.816587273e-05
710000	710001	2000	7.41812857e-05	19740.59147	0	0	7.41812857e-05
720000	720001	2000	0.00012191482	19211.4016	0	0	0.00012191482
730000	730001	2000	0.0001428882832	18018.13395	0	0	0.0001428882832
740000	740001	2000	0.0001354023219	17790.71267	0	0	0.0001354023219
750000	750001	2000	0.0001029667307	18225.72573	0	0	0.0001029667307
760000	760001	2000	0.0001181358235	22503.61955	0	0	0.0001181358235
770000	770001	2000	4.903500886e-05	20436.95139	0	0	4.903500886e-05
780000	780001	2000	3.122951004e-05	20650.8415	0	0	3.122951004e-05
790000	790001	2000	3.989855746e-05	24712.33438	0	0	3.989855746e-05
800000	800001	2000	5.845629714e-05	21469.26469	0	0	5.845629714e-05
810000	810001	2000	0.0001011314336	18343.62294	0	0	0.0001011314336
820000	820001	2000	8.514172592e-05	19583.30224	0	0	8.514172592e-05
830000	830001	2000	5.52875928e-05	23894.17518	0	0	5.52875928e-05
