position_0based	n_pairs	observed_fraction_recent	neutral_mean_fraction_recent	neutral_median_fraction_recent	neutral_ci95_lower	neutral_ci95_upper	neutral_exceedances	n_neutral_replicates	p_upper	q_bh
0.0	2000	0.0057352843134222	0.00657366266579321	0.0065409990703793	0.004245590133092807	0.00938949887512386	68	100	0.6831683168316832	0.8303148170657592
1000.0	2000	0.0051375110761718	0.005945929043627903	0.00593765895850705	0.0038633815109225603	0.008324368240373447	70	100	0.7029702970297029	0.8394840558939448
2000.0	2000	0.0059881485168183	0.007216937106482127	0.0071227759550952004	0.004760855023301048	0.01043255895301164	79	100	0.7920792079207921	0.887991927346115
3000.0	2000	0.006965792390073	0.00868068851165824	0.008517572297860099	0.005826377150289175	0.012774744545275446	82	100	0.8217821782178217	0.9022729768310092
4000.0	2000	0.0080776818589771	0.01036050630463527	0.01018964327912825	0.006973988851498225	0.015839219862248476	87	100	0.8712871287128713	0.9264142917907273
5000.0	2000	0.0092028566434215	0.012085812531869316	0.01190727104550875	0.008023620734214202	0.01893635184374272	89	100	0.8910891089108911	0.9324960753532182
6000.0	2000	0.0102684200763165	0.013618392724375534	0.013435176022474401	0.009042791127383482	0.02173051250758376	88	100	0.8811881188118812	0.9299208443271768
7000.0	2000	0.0111022596103496	0.014768938476069575	0.0145016971858478	0.009760162180151412	0.023809862759902194	89	100	0.8910891089108911	0.9324960753532182
8000.0	2000	0.0117345290630528	0.015623773357171997	0.015410191608478799	0.010227837998714065	0.025247373363505323	89	100	0.8910891089108911	0.9324960753532182
9000.0	2000	0.0122491646258343	0.016266911515381607	0.0160404877350217	0.010728930087266685	0.026171253682687547	91	100	0.9108910891089109	0.9412980570483671
10000.0	2000	0.0125555428022742	0.01663274552839491	0.0161812875671133	0.011046767274512814	0.02653666089500827	88	100	0.8811881188118812	0.9299208443271768
11000.0	2000	0.0128276647303276	0.016984186826561495	0.016417608387294	0.01141032168066514	0.02713093679696509	90	100	0.900990099009901	0.9368760399334443
12000.0	2000	0.0131331263802922	0.017363598398799376	0.0166704145327701	0.01177838844491717	0.02783196638743466	90	100	0.900990099009901	0.9368760399334443
13000.0	2000	0.013398780369105	0.01767971353574707	0.017067157444334048	0.011966902038076033	0.02943585740656493	90	100	0.900990099009901	0.9368760399334443
14000.0	2000	0.0136146174758308	0.0179250290567799	0.0171123815042697	0.012122500259903522	0.030847917828806026	90	100	0.900990099009901	0.9368760399334443
15000.0	2000	0.013819318916552	0.018123815479391688	0.0172289448905623	0.01231532877926379	0.031782253221098615	89	100	0.8910891089108911	0.9324960753532182
16000.0	2000	0.0140233780552437	0.01827262779062687	0.0172231935427405	0.012365896339978734	0.032254373208061814	86	100	0.8613861386138614	0.9237451737451737
17000.0	2000	0.0142512111587415	0.018374185420159707	0.0173713526646586	0.012394901167698792	0.03186630754218635	85	100	0.8514851485148515	0.9182484900776532
18000.0	2000	0.0144634307357604	0.01844135243638109	0.01748438964735735	0.012423465733119948	0.0316783146942194	84	100	0.8415841584158416	0.913879235447437
19000.0	2000	0.0146664705983531	0.018484367660987013	0.017604096127499448	0.01251475893891802	0.03137611051747783	83	100	0.8316831683168316	0.907563025210084
20000.0	2000	0.0148882928806955	0.01851628041191593	0.01754886090911735	0.01255217151678791	0.03104942258690644	83	100	0.8316831683168316	0.907563025210084
21000.0	2000	0.0151576132162716	0.018542046343665183	0.01753326587760075	0.012612493286527214	0.030785885091413577	80	100	0.801980198019802	0.8921895861148199
22000.0	2000	0.0154202383921458	0.018571690222024265	0.017435271475857148	0.01265873636834876	0.030600180268270556	77	100	0.7722772277227723	0.8765039727582293
23000.0	2000	0.0157343142878318	0.018672819414206617	0.0173360729623472	0.012778001244573055	0.03089039973928137	76	100	0.7623762376237624	0.8712995770945251
24000.0	2000	0.0158479507545368	0.018770339384112524	0.017338093988421052	0.01290961728871117	0.03134815949477278	75	100	0.7524752475247525	0.8659224306594545
25000.0	2000	0.0158647929277312	0.018857069721278027	0.0175363324271936	0.01290873412936742	0.030818389884400235	77	100	0.7722772277227723	0.8765039727582293
26000.0	2000	0.0157537044357449	0.01894693172033818	0.0178161657154415	0.012950762967778626	0.031285482328308294	80	100	0.801980198019802	0.8921895861148199
27000.0	2000	0.0155732066507432	0.01903422366797904	0.01794219691113555	0.013041438678971132	0.03183325546063983	83	100	0.8316831683168316	0.907563025210084
