position_0based	n_pairs	observed_fraction_recent	neutral_mean_fraction_recent	neutral_median_fraction_recent	neutral_ci95_lower	neutral_ci95_upper	neutral_exceedances	n_neutral_replicates	p_upper	q_bh
0.0	2000	0.006450713618	0.006559557322290001	0.0066353812429999996	0.00422696558765	0.009602552664199997	53	100	0.5346534653465347	0.6911239210787677
1000.0	2000	0.005932445273	0.005808253147490001	0.005775633285499999	0.0035301687825500003	0.00831075550635	47	100	0.4752475247524752	0.6496890290532813
2000.0	2000	0.007544442222	0.007223479243100001	0.0071654074339999995	0.004583866481900001	0.010313492062	46	100	0.46534653465346537	0.6415918029139189
3000.0	2000	0.009181849299	0.00870641144156	0.008766664341	0.005569139208775	0.012463367873999999	41	100	0.4158415841584158	0.6060063890387873
4000.0	2000	0.01074352398	0.01020511476358	0.010301897875	0.0065685979503	0.014566025185749997	39	100	0.39603960396039606	0.5872473368333275
5000.0	2000	0.01209278103	0.01161469870576	0.01159897916	0.0075416974864	0.016674406255249997	41	100	0.4158415841584158	0.6060063890387873
6000.0	2000	0.01300864793	0.01277442733042	0.012613139685	0.008339784408775001	0.018613245122749995	43	100	0.43564356435643564	0.6220813427908549
7000.0	2000	0.01349955748	0.01360220002181	0.013426185465	0.00890289190985	0.02009614188625	48	100	0.48514851485148514	0.6566709729987616
8000.0	2000	0.01375921382	0.014214077665540002	0.014082017155	0.00939856893935	0.02126313353425	53	100	0.5346534653465347	0.6911239210787677
9000.0	2000	0.01395539069	0.01469202793998	0.014414486274999999	0.009829413622075	0.022273430887	58	100	0.5841584158415841	0.7303806149557192
10000.0	2000	0.01411014651	0.015076693534740003	0.01468726214	0.0100996073778	0.023217442024249996	59	100	0.594059405940594	0.7379619949572597
11000.0	2000	0.01420396966	0.015382005492559999	0.015028109365	0.0102853324195	0.023698269692	60	100	0.6039603960396039	0.7454460578123969
12000.0	2000	0.01428604983	0.0156338288391	0.01515598406	0.010416254371250001	0.024204322274500003	61	100	0.6138613861386139	0.7524655382920004
13000.0	2000	0.01432516082	0.0158412189661	0.015375637055	0.01049348581925	0.023858768189749992	61	100	0.6138613861386139	0.7524655382920004
14000.0	2000	0.01436649069	0.0160220616938	0.015559581395000001	0.01053038055525	0.023549748848749996	63	100	0.6336633663366337	0.768169919186124
15000.0	2000	0.01443793263	0.016179191289800002	0.015666215005	0.0106757963805	0.023880860929749993	64	100	0.6435643564356436	0.7744456756144928
16000.0	2000	0.01455899121	0.0163157104242	0.015849492280000002	0.0109602156585	0.02462458183724999	64	100	0.6435643564356436	0.7744456756144928
17000.0	2000	0.01468778466	0.0164428168497	0.016062071325	0.0112174701875	0.024989240696249995	63	100	0.6336633663366337	0.768169919186124
18000.0	2000	0.0148278156	0.0165699236551	0.01627792379	0.011434830693	0.025177756378249996	63	100	0.6336633663366337	0.768169919186124
19000.0	2000	0.01501348043	0.0167066420653	0.016364655955	0.01159793755375	0.025475232520249982	62	100	0.6237623762376238	0.7611499404974054
