position_0based	position_1based	n_pairs	mean_p_tmrca_lt_threshold	mean_tmrca_generations	n_recent_4500	frac_recent_4500	mean_p_lt_4500
0	1	194	0.006694380659	20962.31274	1	0.005154639175	0.006694380659
10000	10001	194	0.01520169066	18416.42224	1	0.005154639175	0.01520169066
20000	20001	194	0.01529357562	21574.23139	1	0.005154639175	0.01529357562
30000	30001	194	0.01527924921	27990.3009	1	0.005154639175	0.01527924921
40000	40001	194	0.01399709824	26140.39824	1	0.005154639175	0.01399709824
50000	50001	194	0.01353434511	18414.95063	1	0.005154639175	0.01353434511
60000	60001	194	0.01607560112	14491.78296	1	0.005154639175	0.01607560112
70000	70001	194	0.01804907898	10115.61051	1	0.005154639175	0.01804907898
80000	80001	194	0.0194941209	7771.158933	1	0.005154639175	0.0194941209
90000	90001	194	0.02178192979	11002.57401	1	0.005154639175	0.02178192979
100000	100001	194	0.01798733435	15776.18194	1	0.005154639175	0.01798733435
110000	110001	194	0.01590147572	17763.63807	1	0.005154639175	0.01590147572
120000	120001	194	0.0148514735	24592.09	1	0.005154639175	0.0148514735
130000	130001	194	0.01751835025	20291.58322	1	0.005154639175	0.01751835025
140000	140001	194	0.02007884484	14336.535	1	0.005154639175	0.02007884484
150000	150001	194	0.02015334349	14755.29278	1	0.005154639175	0.02015334349
160000	160001	194	0.0199940391	14834.42159	1	0.005154639175	0.0199940391
170000	170001	194	0.0188922194	28855.58169	1	0.005154639175	0.0188922194
180000	180001	194	0.01688806906	30779.21034	1	0.005154639175	0.01688806906
190000	190001	194	0.01653605639	27956.69887	1	0.005154639175	0.01653605639
200000	200001	194	0.01973273749	19995.61637	1	0.005154639175	0.01973273749
210000	210001	194	0.01945690534	18865.44681	1	0.005154639175	0.01945690534
220000	220001	194	0.01843375056	22614.58605	1	0.005154639175	0.01843375056
230000	230001	194	0.01986948487	19801.58525	1	0.005154639175	0.01986948487
240000	240001	194	0.02318745551	18331.26744	1	0.005154639175	0.02318745551
250000	250001	194	0.02838504866	9476.443319	1	0.005154639175	0.02838504866
260000	260001	194	0.02845215039	7441.359244	1	0.005154639175	0.02845215039
270000	270001	194	0.02245010788	9489.177291	1	0.005154639175	0.02245010788
280000	280001	194	0.0194300322	8923.328528	1	0.005154639175	0.0194300322
290000	290001	194	0.01914017406	10533.10757	1	0.005154639175	0.01914017406
300000	300001	194	0.02202882369	11733.28874	1	0.005154639175	0.02202882369
310000	310001	194	0.02295742346	10917.54643	1	0.005154639175	0.02295742346
320000	320001	194	0.01993607306	10338.68059	1	0.005154639175	0.01993607306
330000	330001	194	0.02109521334	15977.85996	1	0.005154639175	0.02109521334
340000	340001	194	0.02440994326	13206.75298	1	0.005154639175	0.02440994326
350000	350001	194	0.02724801543	14279.01949	1	0.005154639175	0.02724801543
360000	360001	194	0.02594855881	10652.5474	1	0.005154639175	0.02594855881
370000	370001	194	0.01948803385	14422.58096	1	0.005154639175	0.01948803385
380000	380001	194	0.01635022177	14334.24803	1	0.005154639175	0.01635022177
390000	390001	194	0.01659236089	18355.66658	1	0.005154639175	0.01659236089
400000	400001	194	0.01633026062	15222.7045	1	0.005154639175	0.01633026062
410000	410001	194	0.02006475977	23937.49218	1	0.005154639175	0.02006475977
420000	420001	194	0.0181274347	23720.60188	1	0.005154639175	0.0181274347
430000	430001	194	0.01947832422	27430.29947	1	0.005154639175	0.01947832422
440000	440001	194	0.01905593957	36698.37417	1	0.005154639175	0.01905593957
450000	450001	194	0.0178878152	32876.66294	1	0.005154639175	0.0178878152
460000	460001	194	0.01906622052	23656.46505	1	0.005154639175	0.01906622052
470000	470001	194	0.02274638749	21538.47745	1	0.005154639175	0.02274638749
480000	480001	194	0.02625699163	14952.62858	1	0.005154639175	0.02625699163
490000	490001	194	0.02567015772	17677.27467	1	0.005154639175	0.02567015772
500000	500001	194	0.02046494882	23302.19016	1	0.005154639175	0.02046494882
510000	510001	194	0.01963106672	15353.46374	1	0.005154639175	0.01963106672
520000	520001	194	0.0176110756	16817.40285	2	0.01030927835	0.0176110756
530000	530001	194	0.01970470283	21245.67973	2	0.01030927835	0.01970470283
540000	540001	194	0.01889964827	21745.01293	2	0.01030927835	0.01889964827
550000	550001	194	0.02117212899	20494.79665	2	0.01030927835	0.02117212899
560000	560001	194	0.01878602981	17128.94765	2	0.01030927835	0.01878602981
570000	570001	194	0.02016480275	15341.93209	2	0.01030927835	0.02016480275
580000	580001	194	0.01885841446	21794.98818	2	0.01030927835	0.01885841446
590000	590001	194	0.0190020143	21259.89413	2	0.01030927835	0.0190020143
600000	600001	194	0.0228828424	17403.60215	2	0.01030927835	0.0228828424
610000	610001	194	0.02341662062	18920.43883	2	0.01030927835	0.02341662062
620000	620001	194	0.02235331291	19496.34023	2	0.01030927835	0.02235331291
630000	630001	194	0.02070334961	20802.17252	2	0.01030927835	0.02070334961
640000	640001	194	0.02290617828	14053.28602	2	0.01030927835	0.02290617828
650000	650001	194	0.02861601226	13271.4916	1	0.005154639175	0.02861601226
660000	660001	194	0.02931641395	17697.31616	1	0.005154639175	0.02931641395
670000	670001	194	0.03638454024	20325.97336	1	0.005154639175	0.03638454024
680000	680001	194	0.03503879031	13729.8954	1	0.005154639175	0.03503879031
690000	690001	194	0.02919501363	14894.34632	1	0.005154639175	0.02919501363
700000	700001	194	0.03372381458	17176.18979	1	0.005154639175	0.03372381458
710000	710001	194	0.03616966524	11943.08189	1	0.005154639175	0.03616966524
720000	720001	194	0.03238004025	13099.68984	1	0.005154639175	0.03238004025
730000	730001	194	0.02372172409	10880.51915	1	0.005154639175	0.02372172409
740000	740001	194	0.02058070014	22114.95542	1	0.005154639175	0.02058070014
750000	750001	194	0.02294276374	13965.32794	1	0.005154639175	0.02294276374
760000	760001	194	0.02655117908	11680.66344	1	0.005154639175	0.02655117908
770000	770001	194	0.02531760257	19757.83988	1	0.005154639175	0.02531760257
780000	780001	194	0.030952069	27262.3189	1	0.005154639175	0.030952069
790000	790001	194	0.03343632426	20964.42739	1	0.005154639175	0.03343632426
800000	800001	194	0.03111774229	16043.1753	1	0.005154639175	0.03111774229
810000	810001	194	0.03003426601	11561.42021	1	0.005154639175	0.03003426601
820000	820001	194	0.03448208885	11799.32247	1	0.005154639175	0.03448208885
830000	830001	194	0.03216758838	22479.37625	1	0.005154639175	0.03216758838
840000	840001	194	0.03124388649	29029.47415	1	0.005154639175	0.03124388649
850000	850001	194	0.0267619545	15188.64053	1	0.005154639175	0.0267619545
860000	860001	194	0.03078381585	12169.21041	1	0.005154639175	0.03078381585
870000	870001	194	0.02951348603	14643.92289	1	0.005154639175	0.02951348603
880000	880001	194	0.02804053821	21527.48617	1	0.005154639175	0.02804053821
890000	890001	194	0.02549689571	17507.47256	1	0.005154639175	0.02549689571
900000	900001	194	0.02606483897	12518.97356	1	0.005154639175	0.02606483897
910000	910001	194	0.02448903923	21964.36101	1	0.005154639175	0.02448903923
920000	920001	194	0.02892754945	15624.52046	1	0.005154639175	0.02892754945
930000	930001	194	0.03019441497	12366.69473	1	0.005154639175	0.03019441497
940000	940001	194	0.02887143074	8640.037049	1	0.005154639175	0.02887143074
950000	950001	194	0.02628406823	19404.02124	1	0.005154639175	0.02628406823
960000	960001	194	0.02796150248	11262.99142	1	0.005154639175	0.02796150248
970000	970001	194	0.03032959265	17994.26492	1	0.005154639175	0.03032959265
980000	980001	194	0.02408361646	16759.00044	1	0.005154639175	0.02408361646
990000	990001	194	0.02259786938	16937.96093	1	0.005154639175	0.02259786938
1000000	1000001	194	0.02184732915	22677.26446	1	0.005154639175	0.02184732915
1010000	1010001	194	0.01845847829	22756.41495	1	0.005154639175	0.01845847829
1020000	1020001	194	0.01689466282	22169.79695	0	0	0.01689466282
1030000	1030001	194	0.02130105604	15792.59975	0	0	0.02130105604
1040000	1040001	194	0.02099105034	10338.80202	0	0	0.02099105034
1050000	1050001	194	0.021475608	7615.138871	0	0	0.021475608
1060000	1060001	194	0.01836004392	12424.45929	0	0	0.01836004392
1070000	1070001	194	0.01460607265	12232.003	0	0	0.01460607265
1080000	1080001	194	0.01110286035	17522.21253	0	0	0.01110286035
1090000	1090001	194	0.009919959682	16842.47632	0	0	0.009919959682
1100000	1100001	194	0.01405862335	18322.97974	0	0	0.01405862335
1110000	1110001	194	0.01527386721	18187.5441	0	0	0.01527386721
